market,description,name,point,betmgm_price,betmgm_decimal_odds,betmgm_implied_prob,betmgm_implied_prob_diff,betmgm_dejuice,betmgm_name,betonlineag_price,betonlineag_decimal_odds,betonlineag_implied_prob,betonlineag_implied_prob_diff,betonlineag_dejuice,betonlineag_name,betrivers_price,betrivers_decimal_odds,betrivers_implied_prob,betrivers_implied_prob_diff,betrivers_dejuice,betrivers_name,bovada_price,bovada_decimal_odds,bovada_implied_prob,bovada_implied_prob_diff,bovada_dejuice,bovada_name,draftkings_price,draftkings_decimal_odds,draftkings_implied_prob,draftkings_implied_prob_diff,draftkings_dejuice,draftkings_name,fanduel_price,fanduel_decimal_odds,fanduel_implied_prob,fanduel_implied_prob_diff,fanduel_dejuice,fanduel_name,point,values_populated
player_assists,Brad Marchand,Over,0.5,145.0,2.45,0.4081632653061224,0.00816326530612238,0.379746835443038,Over,,,,,,,,,,,,,,,,,,,150.0,2.5,0.4,-0.00816326530612238,0.3757881462799496,Over,,,,,,,0.5,2
player_assists,Brad Marchand,Under,0.5,-200.0,1.5,0.6666666666666666,0.0022371364653244186,0.6202531645569621,Under,,,,,,,,,,,,,,,,,,,-198.0,1.5050505050505052,0.6644295302013422,-0.0022371364653244186,0.6242118537200504,Under,,,,,,,0.5,2
player_assists,Brock Boeser,Over,0.5,160.0,2.6,0.3846153846153846,0.02229654403567438,0.35714285714285715,Over,,,,,,,,,,,,,,,,,,,176.0,2.76,0.3623188405797102,-0.02229654403567438,0.34087197909862843,Over,,,,,,,0.5,2
player_assists,Brock Boeser,Under,0.5,-225.0,1.4444444444444444,0.6923076923076923,-0.008291110087517262,0.6428571428571429,Under,,,,,,,,,,,,,,,,,,,-234.0,1.4273504273504274,0.7005988023952096,0.008291110087517262,0.6591280209013717,Under,,,,,,,0.5,2
player_assists,Charlie McAvoy,Over,0.5,155.0,2.55,0.3921568627450981,-0.016006402561024313,0.36664695446481377,Over,,,,,,,,,,,,,,,,,,,145.0,2.45,0.4081632653061224,0.016006402561024313,0.38471814052898745,Over,,,,,,,0.5,2
player_assists,Charlie McAvoy,Under,0.5,-210.0,1.4761904761904763,0.6774193548387096,0.02464157706093184,0.6333530455351862,Under,,,,,,,,,,,,,,,,,,,-188.0,1.5319148936170213,0.6527777777777778,-0.02464157706093184,0.6152818594710127,Under,,,,,,,0.5,2
player_assists,Conor Garland,Over,0.5,150.0,2.5,0.4,0.0,0.375,Over,,,,,,,,,,,,,,,,,,,150.0,2.5,0.4,0.0,0.3757881462799496,Over,,,,,,,0.5,2
player_assists,Conor Garland,Under,0.5,-200.0,1.5,0.6666666666666666,0.0022371364653244186,0.625,Under,,,,,,,,,,,,,,,,,,,-198.0,1.5050505050505052,0.6644295302013422,-0.0022371364653244186,0.6242118537200504,Under,,,,,,,0.5,2
player_assists,David Pastrnak,Over,0.5,105.0,2.05,0.48780487804878053,0.011614401858304368,0.4554079696394688,Over,,,,,,,,,,,,,,,,,,,110.0,2.1,0.47619047619047616,-0.011614401858304368,0.4479822288041465,Over,,,,,,,0.5,2
player_assists,David Pastrnak,Under,0.5,-140.0,1.7142857142857144,0.5833333333333333,-0.003443526170799016,0.5445920303605313,Under,,,,,,,,,,,,,,,,,,,-142.0,1.704225352112676,0.5867768595041323,0.003443526170799016,0.5520177711958534,Under,,,,,,,0.5,2
player_assists,Elias Lindholm,Over,0.5,165.0,2.65,0.37735849056603776,0.006988120195667413,0.35278154681139756,Over,,,,,,,,,,,,,,,,,,,170.0,2.7,0.37037037037037035,-0.006988120195667413,0.34852546916890076,Over,,,,,,,0.5,2
player_assists,Elias Lindholm,Under,0.5,-225.0,1.4444444444444444,0.6923076923076923,0.0,0.6472184531886024,Under,,,,,,,,,,,,,,,,,,,-225.0,1.4444444444444444,0.6923076923076923,0.0,0.6514745308310992,Under,,,,,,,0.5,2
player_assists,Elias Pettersson,Over,0.5,125.0,2.25,0.4444444444444444,0.001966568338249708,0.4165029469548133,Over,,,,,,,,,,,,,,,,,,,126.0,2.26,0.4424778761061947,-0.001966568338249708,0.4171177482009808,Over,,,,,,,0.5,2
player_assists,Elias Pettersson,Under,0.5,-165.0,1.606060606060606,0.6226415094339623,0.004320898746939528,0.5834970530451867,Under,,,,,,,,,,,,,,,,,,,-162.0,1.617283950617284,0.6183206106870228,-0.004320898746939528,0.5828822517990193,Under,,,,,,,0.5,2
player_assists,Filip Hronek,Over,0.5,210.0,3.1,0.3225806451612903,0.010080645161290314,0.3007518796992481,Over,,,,,,,,,,,,,,,,,,,220.0,3.2,0.3125,-0.010080645161290314,0.29411764705882354,Over,,,,,,,0.5,2
player_assists,Filip Hronek,Under,0.5,-300.0,1.3333333333333333,0.75,0.0,0.6992481203007519,Under,,,,,,,,,,,,,,,,,,,-300.0,1.3333333333333333,0.75,0.0,0.7058823529411765,Under,,,,,,,0.5,2
player_assists,Jake DeBrusk,Over,0.5,210.0,3.1,0.3225806451612903,0.0,0.3007518796992481,Over,,,,,,,,,,,,,,,,,,,210.0,3.1,0.3225806451612903,0.0,0.303508080409933,Over,,,,,,,0.5,2
player_assists,Jake DeBrusk,Under,0.5,-300.0,1.3333333333333333,0.75,0.009740259740259716,0.6992481203007519,Under,,,,,,,,,,,,,,,,,,,-285.0,1.3508771929824561,0.7402597402597403,-0.009740259740259716,0.696491919590067,Under,,,,,,,0.5,2
player_assists,Kiefer Sherwood,Over,0.5,240.0,3.4,0.29411764705882354,0.00840336134453784,0.274390243902439,Over,,,,,,,,,,,,,,,,,,,250.0,3.5,0.2857142857142857,-0.00840336134453784,0.2686567164179104,Over,,,,,,,0.5,2
player_assists,Kiefer Sherwood,Under,0.5,-350.0,1.2857142857142856,0.7777777777777779,0.0,0.725609756097561,Under,,,,,,,,,,,,,,,,,,,-350.0,1.2857142857142856,0.7777777777777779,0.0,0.7313432835820896,Under,,,,,,,0.5,2
player_assists,Pavel Zacha,Over,0.5,165.0,2.65,0.37735849056603776,0.006988120195667413,0.35278154681139756,Over,,,,,,,,,,,,,,,,,,,170.0,2.7,0.37037037037037035,-0.006988120195667413,0.34852546916890076,Over,,,,,,,0.5,2
player_assists,Pavel Zacha,Under,0.5,-225.0,1.4444444444444444,0.6923076923076923,0.0,0.6472184531886024,Under,,,,,,,,,,,,,,,,,,,-225.0,1.4444444444444444,0.6923076923076923,0.0,0.6514745308310992,Under,,,,,,,0.5,2
player_assists,Quinn Hughes,Over,0.5,-150.0,1.6666666666666665,0.6000000000000001,0.003225806451612967,0.5575221238938053,Over,,,,,,,,,,,,,,,,,,,-148.0,1.6756756756756757,0.5967741935483871,-0.003225806451612967,0.5619922288943836,Over,,,,,,,0.5,2
player_assists,Quinn Hughes,Under,0.5,110.0,2.1,0.47619047619047616,0.011074197120708729,0.4424778761061946,Under,,,,,,,,,,,,,,,,,,,115.0,2.15,0.46511627906976744,-0.011074197120708729,0.43800777110561634,Under,,,,,,,0.5,2
player_blocked_shots,Andrew Peeke,Over,1.5,-190.0,1.526315789473684,0.6551724137931035,0.002394636015325746,0.6161482461945732,Over,,,,,,,,,,,,,,,,,,,-188.0,1.5319148936170213,0.6527777777777778,-0.002394636015325746,0.6152818594710127,Over,,,,,,,1.5,2
player_blocked_shots,Andrew Peeke,Under,1.5,145.0,2.45,0.4081632653061224,0.0,0.38385175380542685,Under,,,,,,,,,,,,,,,,,,,145.0,2.45,0.4081632653061224,0.0,0.38471814052898745,Under,,,,,,,1.5,2
player_blocked_shots,Brandon Carlo,Over,1.5,-165.0,1.606060606060606,0.6226415094339623,0.004320898746939528,0.5834970530451867,Over,,,,,,,,,,,,,,,,,,,-162.0,1.617283950617284,0.6183206106870228,-0.004320898746939528,0.5828822517990193,Over,,,,,,,1.5,2
player_blocked_shots,Brandon Carlo,Under,1.5,125.0,2.25,0.4444444444444444,0.001966568338249708,0.4165029469548133,Under,,,,,,,,,,,,,,,,,,,126.0,2.26,0.4424778761061947,-0.001966568338249708,0.4171177482009808,Under,,,,,,,1.5,2
player_blocked_shots,Charlie McAvoy,Over,1.5,-165.0,1.606060606060606,0.6226415094339623,0.004320898746939528,0.5834970530451867,Over,,,,,,,,,,,,,,,,,,,-162.0,1.617283950617284,0.6183206106870228,-0.004320898746939528,0.5828822517990193,Over,,,,,,,1.5,2
player_blocked_shots,Charlie McAvoy,Under,1.5,125.0,2.25,0.4444444444444444,0.001966568338249708,0.4165029469548133,Under,,,,,,,,,,,,,,,,,,,126.0,2.26,0.4424778761061947,-0.001966568338249708,0.4171177482009808,Under,,,,,,,1.5,2
player_blocked_shots,Tyler Myers,Over,1.5,-150.0,1.6666666666666665,0.6000000000000001,0.003225806451612967,0.5633187772925765,Over,,,,,,,,,,,,,,,,,,,-148.0,1.6756756756756757,0.5967741935483871,-0.003225806451612967,0.5619922288943836,Over,,,,,,,1.5,2
player_blocked_shots,Tyler Myers,Under,1.5,115.0,2.15,0.46511627906976744,0.0,0.43668122270742354,Under,,,,,,,,,,,,,,,,,,,115.0,2.15,0.46511627906976744,0.0,0.43800777110561634,Under,,,,,,,1.5,2
player_goals,Aatu Raty,Over,1.5,,,,,,,,,,,,,5000.0,51.0,0.0196078431372549,,0.8158844765342961,Over,,,,,,,,,,,,,,,,,,,1.5,1
player_goals,Aatu Raty,Over,2.5,,,,,,,,,,,,,22500.0,226.0,0.004424778761061947,,0.18411552346570398,Over,,,,,,,,,,,,,,,,,,,2.5,1
player_goals,Andrew Peeke,Over,1.5,,,,,,,,,,,,,13000.0,131.0,0.007633587786259542,,1.0,Over,,,,,,,,,,,,,,,,,,,1.5,1
player_goals,Arshdeep Bains,Over,1.5,,,,,,,,,,,,,5000.0,51.0,0.0196078431372549,,0.8158844765342961,Over,,,,,,,,,,,,,,,,,,,1.5,1
player_goals,Arshdeep Bains,Over,2.5,,,,,,,,,,,,,22500.0,226.0,0.004424778761061947,,0.18411552346570398,Over,,,,,,,,,,,,,,,,,,,2.5,1
player_goals,Brad Marchand,Over,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240.0,3.4,0.29411764705882354,,,Over,0.5,1
player_goals,Brad Marchand,Over,1.5,,,,,,,,,,,,,1700.0,18.0,0.05555555555555555,,,Over,,,,,,,,,,,,,,,,,,,1.5,1
player_goals,Brad Marchand,Over,2.5,,,,,,,,,,,,,9000.0,91.0,0.01098901098901099,,,Over,,,,,,,,,,,,,,,,,,,2.5,1
player_goals,Brad Marchand,Under,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-320.0,1.3125,0.7619047619047619,,,Under,0.5,1
player_goals,Brandon Carlo,Over,1.5,,,,,,,,,,,,,11000.0,111.0,0.009009009009009009,,1.0,Over,,,,,,,,,,,,,,,,,,,1.5,1
player_goals,Brock Boeser,Over,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.0,2.95,0.3389830508474576,,,Over,0.5,1
player_goals,Brock Boeser,Over,1.5,,,,,,,,,,,,,1200.0,13.0,0.07692307692307693,,,Over,,,,,,,,,,,,,,,,,,,1.5,1
player_goals,Brock Boeser,Over,2.5,,,,,,,,,,,,,6600.0,67.0,0.014925373134328358,,,Over,,,,,,,,,,,,,,,,,,,2.5,1
player_goals,Brock Boeser,Under,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-250.0,1.4,0.7142857142857143,,,Under,0.5,1
player_goals,Carson Soucy,Over,1.5,,,,,,,,,,,,,12000.0,121.0,0.008264462809917356,,1.0,Over,,,,,,,,,,,,,,,,,,,1.5,1
player_goals,Charlie Coyle,Over,1.5,,,,,,,,,,,,,2800.0,29.0,0.034482758620689655,,0.8294117647058824,Over,,,,,,,,,,,,,,,,,,,1.5,1
player_goals,Charlie Coyle,Over,2.5,,,,,,,,,,,,,14000.0,141.0,0.0070921985815602835,,0.17058823529411765,Over,,,,,,,,,,,,,,,,,,,2.5,1
player_goals,Charlie McAvoy,Over,1.5,,,,,,,,,,,,,4500.0,46.0,0.021739130434782608,,0.8137651821862348,Over,,,,,,,,,,,,,,,,,,,1.5,1
player_goals,Charlie McAvoy,Over,2.5,,,,,,,,,,,,,20000.0,201.0,0.004975124378109453,,0.1862348178137652,Over,,,,,,,,,,,,,,,,,,,2.5,1
player_goals,Cole Koepke,Over,1.5,,,,,,,,,,,,,6600.0,67.0,0.014925373134328358,,0.8046647230320699,Over,,,,,,,,,,,,,,,,,,,1.5,1
player_goals,Cole Koepke,Over,2.5,,,,,,,,,,,,,27500.0,276.0,0.0036231884057971015,,0.19533527696793002,Over,,,,,,,,,,,,,,,,,,,2.5,1
player_goals,Conor Garland,Over,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240.0,3.4,0.29411764705882354,,,Over,0.5,1
player_goals,Conor Garland,Over,1.5,,,,,,,,,,,,,1800.0,19.0,0.05263157894736842,,,Over,,,,,,,,,,,,,,,,,,,1.5,1
player_goals,Conor Garland,Over,2.5,,,,,,,,,,,,,9000.0,91.0,0.01098901098901099,,,Over,,,,,,,,,,,,,,,,,,,2.5,1
player_goals,Conor Garland,Under,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-320.0,1.3125,0.7619047619047619,,,Under,0.5,1
player_goals,Dakota Joshua,Over,1.5,,,,,,,,,,,,,5500.0,56.0,0.017857142857142856,,0.8014184397163121,Over,,,,,,,,,,,,,,,,,,,1.5,1
player_goals,Dakota Joshua,Over,2.5,,,,,,,,,,,,,22500.0,226.0,0.004424778761061947,,0.19858156028368795,Over,,,,,,,,,,,,,,,,,,,2.5,1
player_goals,Danton Heinen,Over,1.5,,,,,,,,,,,,,3500.0,36.0,0.027777777777777776,,0.817258883248731,Over,,,,,,,,,,,,,,,,,,,1.5,1
player_goals,Danton Heinen,Over,2.5,,,,,,,,,,,,,16000.0,161.0,0.006211180124223602,,0.18274111675126906,Over,,,,,,,,,,,,,,,,,,,2.5,1
player_goals,David Pastrnak,Over,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.0,2.35,0.425531914893617,,,Over,0.5,1
player_goals,David Pastrnak,Over,1.5,,,,,,,,,,,,,600.0,7.0,0.14285714285714285,,,Over,,,,,,,,,,,,,,,,,,,1.5,1
player_goals,David Pastrnak,Over,2.5,,,,,,,,,,,,,2900.0,30.0,0.03333333333333333,,,Over,,,,,,,,,,,,,,,,,,,2.5,1
player_goals,David Pastrnak,Under,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-175.0,1.5714285714285714,0.6363636363636364,,,Under,0.5,1
player_goals,Derek Forbort,Over,1.5,,,,,,,,,,,,,14000.0,141.0,0.0070921985815602835,,1.0,Over,,,,,,,,,,,,,,,,,,,1.5,1
player_goals,Elias Lindholm,Over,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360.0,4.6,0.2173913043478261,,,Over,0.5,1
player_goals,Elias Lindholm,Over,1.5,,,,,,,,,,,,,1700.0,18.0,0.05555555555555555,,,Over,,,,,,,,,,,,,,,,,,,1.5,1
player_goals,Elias Lindholm,Over,2.5,,,,,,,,,,,,,9000.0,91.0,0.01098901098901099,,,Over,,,,,,,,,,,,,,,,,,,2.5,1
player_goals,Elias Lindholm,Under,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-550.0,1.1818181818181819,0.8461538461538461,,,Under,0.5,1
player_goals,Elias Pettersson,Over,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.0,3.1,0.3225806451612903,,,Over,0.5,1
player_goals,Elias Pettersson,Over,1.5,,,,,,,,,,,,,1500.0,16.0,0.0625,,,Over,,,,,,,,,,,,,,,,,,,1.5,1
player_goals,Elias Pettersson,Over,2.5,,,,,,,,,,,,,7500.0,76.0,0.013157894736842105,,,Over,,,,,,,,,,,,,,,,,,,2.5,1
player_goals,Elias Pettersson,Under,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-280.0,1.3571428571428572,0.7368421052631579,,,Under,0.5,1
player_goals,Erik Brannstrom,Over,1.5,,,,,,,,,,,,,8000.0,81.0,0.012345679012345678,,1.0,Over,,,,,,,,,,,,,,,,,,,1.5,1
player_goals,Filip Hronek,Over,1.5,,,,,,,,,,,,,8000.0,81.0,0.012345679012345678,,1.0,Over,,,,,,,,,,,,,,,,,,,1.5,1
player_goals,Jake DeBrusk,Over,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330.0,4.3,0.23255813953488372,,,Over,0.5,1
player_goals,Jake DeBrusk,Over,1.5,,,,,,,,,,,,,1700.0,18.0,0.05555555555555555,,,Over,,,,,,,,,,,,,,,,,,,1.5,1
player_goals,Jake DeBrusk,Over,2.5,,,,,,,,,,,,,9000.0,91.0,0.01098901098901099,,,Over,,,,,,,,,,,,,,,,,,,2.5,1
player_goals,Jake DeBrusk,Under,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-490.0,1.2040816326530612,0.8305084745762712,,,Under,0.5,1
player_goals,John Beecher,Over,1.5,,,,,,,,,,,,,4500.0,46.0,0.021739130434782608,,0.8137651821862348,Over,,,,,,,,,,,,,,,,,,,1.5,1
player_goals,John Beecher,Over,2.5,,,,,,,,,,,,,20000.0,201.0,0.004975124378109453,,0.1862348178137652,Over,,,,,,,,,,,,,,,,,,,2.5,1
player_goals,Jordan Oesterle,Over,1.5,,,,,,,,,,,,,11000.0,111.0,0.009009009009009009,,1.0,Over,,,,,,,,,,,,,,,,,,,1.5,1
player_goals,Justin Brazeau,Over,1.5,,,,,,,,,,,,,3000.0,31.0,0.03225806451612903,,0.8296703296703297,Over,,,,,,,,,,,,,,,,,,,1.5,1
player_goals,Justin Brazeau,Over,2.5,,,,,,,,,,,,,15000.0,151.0,0.006622516556291391,,0.17032967032967034,Over,,,,,,,,,,,,,,,,,,,2.5,1
player_goals,Kiefer Sherwood,Over,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,370.0,4.7,0.2127659574468085,,,Over,0.5,1
player_goals,Kiefer Sherwood,Over,1.5,,,,,,,,,,,,,2500.0,26.0,0.038461538461538464,,,Over,,,,,,,,,,,,,,,,,,,1.5,1
player_goals,Kiefer Sherwood,Over,2.5,,,,,,,,,,,,,12500.0,126.0,0.007936507936507936,,,Over,,,,,,,,,,,,,,,,,,,2.5,1
player_goals,Kiefer Sherwood,Under,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-550.0,1.1818181818181819,0.8461538461538461,,,Under,0.5,1
player_goals,Linus Karlsson,Over,1.5,,,,,,,,,,,,,6000.0,61.0,0.01639344262295082,,0.8044871794871795,Over,,,,,,,,,,,,,,,,,,,1.5,1
player_goals,Linus Karlsson,Over,2.5,,,,,,,,,,,,,25000.0,251.0,0.00398406374501992,,0.1955128205128205,Over,,,,,,,,,,,,,,,,,,,2.5,1
player_goals,Mark Kastelic,Over,1.5,,,,,,,,,,,,,4000.0,41.0,0.024390243902439025,,0.8153153153153153,Over,,,,,,,,,,,,,,,,,,,1.5,1
player_goals,Mark Kastelic,Over,2.5,,,,,,,,,,,,,18000.0,181.0,0.0055248618784530384,,0.18468468468468469,Over,,,,,,,,,,,,,,,,,,,2.5,1
player_goals,Mason Lohrei,Over,1.5,,,,,,,,,,,,,6600.0,67.0,0.014925373134328358,,0.8046647230320699,Over,,,,,,,,,,,,,,,,,,,1.5,1
player_goals,Mason Lohrei,Over,2.5,,,,,,,,,,,,,27500.0,276.0,0.0036231884057971015,,0.19533527696793002,Over,,,,,,,,,,,,,,,,,,,2.5,1
player_goals,Matthew Poitras,Over,1.5,,,,,,,,,,,,,3000.0,31.0,0.03225806451612903,,0.8296703296703297,Over,,,,,,,,,,,,,,,,,,,1.5,1
player_goals,Matthew Poitras,Over,2.5,,,,,,,,,,,,,15000.0,151.0,0.006622516556291391,,0.17032967032967034,Over,,,,,,,,,,,,,,,,,,,2.5,1
player_goals,Max Jones,Over,1.5,,,,,,,,,,,,,5000.0,51.0,0.0196078431372549,,0.8158844765342961,Over,,,,,,,,,,,,,,,,,,,1.5,1
player_goals,Max Jones,Over,2.5,,,,,,,,,,,,,22500.0,226.0,0.004424778761061947,,0.18411552346570398,Over,,,,,,,,,,,,,,,,,,,2.5,1
player_goals,Morgan Geekie,Over,1.5,,,,,,,,,,,,,2500.0,26.0,0.038461538461538464,,0.8343949044585988,Over,,,,,,,,,,,,,,,,,,,1.5,1
player_goals,Morgan Geekie,Over,2.5,,,,,,,,,,,,,13000.0,131.0,0.007633587786259542,,0.16560509554140126,Over,,,,,,,,,,,,,,,,,,,2.5,1
player_goals,Nikita Zadorov,Over,1.5,,,,,,,,,,,,,5500.0,56.0,0.017857142857142856,,0.8175895765472313,Over,,,,,,,,,,,,,,,,,,,1.5,1
player_goals,Nikita Zadorov,Over,2.5,,,,,,,,,,,,,25000.0,251.0,0.00398406374501992,,0.18241042345276873,Over,,,,,,,,,,,,,,,,,,,2.5,1
player_goals,Nils Aman,Over,1.5,,,,,,,,,,,,,5500.0,56.0,0.017857142857142856,,0.8014184397163121,Over,,,,,,,,,,,,,,,,,,,1.5,1
player_goals,Nils Aman,Over,2.5,,,,,,,,,,,,,22500.0,226.0,0.004424778761061947,,0.19858156028368795,Over,,,,,,,,,,,,,,,,,,,2.5,1
player_goals,Nils Hoglander,Over,1.5,,,,,,,,,,,,,3300.0,34.0,0.029411764705882353,,0.8256410256410257,Over,,,,,,,,,,,,,,,,,,,1.5,1
player_goals,Nils Hoglander,Over,2.5,,,,,,,,,,,,,16000.0,161.0,0.006211180124223602,,0.17435897435897435,Over,,,,,,,,,,,,,,,,,,,2.5,1
player_goals,Parker Wotherspoon,Over,1.5,,,,,,,,,,,,,13000.0,131.0,0.007633587786259542,,1.0,Over,,,,,,,,,,,,,,,,,,,1.5,1
player_goals,Patrick Brown,Over,1.5,,,,,,,,,,,,,5500.0,56.0,0.017857142857142856,,0.8175895765472313,Over,,,,,,,,,,,,,,,,,,,1.5,1
player_goals,Patrick Brown,Over,2.5,,,,,,,,,,,,,25000.0,251.0,0.00398406374501992,,0.18241042345276873,Over,,,,,,,,,,,,,,,,,,,2.5,1
player_goals,Pavel Zacha,Over,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400.0,5.0,0.2,,,Over,0.5,1
player_goals,Pavel Zacha,Over,1.5,,,,,,,,,,,,,2500.0,26.0,0.038461538461538464,,,Over,,,,,,,,,,,,,,,,,,,1.5,1
player_goals,Pavel Zacha,Over,2.5,,,,,,,,,,,,,13000.0,131.0,0.007633587786259542,,,Over,,,,,,,,,,,,,,,,,,,2.5,1
player_goals,Pavel Zacha,Under,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-600.0,1.1666666666666667,0.8571428571428571,,,Under,0.5,1
player_goals,Pius Suter,Over,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,390.0,4.9,0.2040816326530612,,,Over,0.5,1
player_goals,Pius Suter,Over,1.5,,,,,,,,,,,,,2900.0,30.0,0.03333333333333333,,,Over,,,,,,,,,,,,,,,,,,,1.5,1
player_goals,Pius Suter,Over,2.5,,,,,,,,,,,,,14000.0,141.0,0.0070921985815602835,,,Over,,,,,,,,,,,,,,,,,,,2.5,1
player_goals,Pius Suter,Under,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-600.0,1.1666666666666667,0.8571428571428571,,,Under,0.5,1
player_goals,Quinn Hughes,Over,1.5,,,,,,,,,,,,,4500.0,46.0,0.021739130434782608,,0.8137651821862348,Over,,,,,,,,,,,,,,,,,,,1.5,1
player_goals,Quinn Hughes,Over,2.5,,,,,,,,,,,,,20000.0,201.0,0.004975124378109453,,0.1862348178137652,Over,,,,,,,,,,,,,,,,,,,2.5,1
player_goals,Riley Tufte,Over,1.5,,,,,,,,,,,,,5500.0,56.0,0.017857142857142856,,0.8175895765472313,Over,,,,,,,,,,,,,,,,,,,1.5,1
player_goals,Riley Tufte,Over,2.5,,,,,,,,,,,,,25000.0,251.0,0.00398406374501992,,0.18241042345276873,Over,,,,,,,,,,,,,,,,,,,2.5,1
player_goals,Teddy Blueger,Over,1.5,,,,,,,,,,,,,7000.0,71.0,0.014084507042253521,,0.7953890489913544,Over,,,,,,,,,,,,,,,,,,,1.5,1
player_goals,Teddy Blueger,Over,2.5,,,,,,,,,,,,,27500.0,276.0,0.0036231884057971015,,0.20461095100864551,Over,,,,,,,,,,,,,,,,,,,2.5,1
player_goals,Trent Frederic,Over,1.5,,,,,,,,,,,,,3500.0,36.0,0.027777777777777776,,0.817258883248731,Over,,,,,,,,,,,,,,,,,,,1.5,1
player_goals,Trent Frederic,Over,2.5,,,,,,,,,,,,,16000.0,161.0,0.006211180124223602,,0.18274111675126906,Over,,,,,,,,,,,,,,,,,,,2.5,1
player_goals,Tyler Johnson,Over,1.5,,,,,,,,,,,,,3500.0,36.0,0.027777777777777776,,0.817258883248731,Over,,,,,,,,,,,,,,,,,,,1.5,1
player_goals,Tyler Johnson,Over,2.5,,,,,,,,,,,,,16000.0,161.0,0.006211180124223602,,0.18274111675126906,Over,,,,,,,,,,,,,,,,,,,2.5,1
player_goals,Tyler Myers,Over,1.5,,,,,,,,,,,,,12000.0,121.0,0.008264462809917356,,1.0,Over,,,,,,,,,,,,,,,,,,,1.5,1
player_goals,Vincent Desharnais,Over,1.5,,,,,,,,,,,,,18000.0,181.0,0.0055248618784530384,,1.0,Over,,,,,,,,,,,,,,,,,,,1.5,1
player_points,Brad Marchand,Over,0.5,-145.0,1.6896551724137931,0.5918367346938775,0.004209621814239339,0.5481788842784694,Over,-143.0,1.6993006993006992,0.5884773662551441,-0.0008294308438607789,0.552733296521259,Over,,,,,,,,,,,,,-142.0,1.704225352112676,0.5867768595041323,-0.0033801909703785604,0.5520177711958534,Over,,,,,,,0.5,3
player_points,Brad Marchand,Under,0.5,105.0,2.05,0.48780487804878053,0.011614401858304368,0.4518211157215307,Under,110.0,2.1,0.47619047619047616,-0.005807200929152212,0.4472667034787409,Under,,,,,,,,,,,,,110.0,2.1,0.47619047619047616,-0.005807200929152212,0.4479822288041465,Under,,,,,,,0.5,3
player_points,Brock Boeser,Over,0.5,,,,,,,,,,,,,,,,,,,,,,,,,-142.0,1.704225352112676,0.5867768595041323,,0.5520177711958534,Over,,,,,,,0.5,1
player_points,Brock Boeser,Under,0.5,,,,,,,,,,,,,,,,,,,,,,,,,110.0,2.1,0.47619047619047616,,0.4479822288041465,Under,,,,,,,0.5,1
player_points,Charlie McAvoy,Over,0.5,120.0,2.2,0.45454545454545453,-0.013861741593202748,0.4248366013071895,Over,112.0,2.12,0.4716981132075471,0.011867246399936138,0.44351918899348297,Over,,,,,,,,,,,,,115.0,2.15,0.46511627906976744,0.00199449519326661,0.43800777110561634,Over,,,,,,,0.5,3
